discipline_title,year,event_title,event_gender,medal_type,participant_type,country_name,season,max_elevation,min_elevation,elevation_span,climate_zone,avg_celsius,isocode,gdp_new
Gymnastics Artistic,2012,vault men,Men,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Gymnastics Artistic,2012,vault men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Artistic,2012,vault men,Men,BRONZE,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,182591753827.949
Gymnastics Artistic,2012,floor exercises women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Gymnastics Artistic,2012,floor exercises women,Women,SILVER,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,179132893143.417
Gymnastics Artistic,2012,floor exercises women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Artistic,2012,parallel bars men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Gymnastics Artistic,2012,parallel bars men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Gymnastics Artistic,2012,parallel bars men,Men,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Gymnastics Artistic,2012,horizontal bar men,Men,GOLD,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,838923319919.531
Gymnastics Artistic,2012,horizontal bar men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Gymnastics Artistic,2012,horizontal bar men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Gymnastics Artistic,2012,individual all-round women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Gymnastics Artistic,2012,individual all-round women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Artistic,2012,individual all-round women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Artistic,2012,pommel horse men,Men,GOLD,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,128814279315.132
Gymnastics Artistic,2012,pommel horse men,Men,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Gymnastics Artistic,2012,pommel horse men,Men,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Gymnastics Artistic,2012,team competition men,Men,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Gymnastics Artistic,2012,team competition men,Men,SILVER,GameTeam,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Gymnastics Artistic,2012,team competition men,Men,BRONZE,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Tennis,2012,mixed doubles mixed,Mixed,GOLD,GameTeam,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,65685890438.8922
Tennis,2012,mixed doubles mixed,Mixed,SILVER,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Tennis,2012,mixed doubles mixed,Mixed,BRONZE,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Tennis,2012,Singles women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Tennis,2012,Singles women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Tennis,2012,Singles women,Women,BRONZE,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,65685890438.8922
Tennis,2012,Singles men,Men,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Tennis,2012,Singles men,Men,SILVER,Athlete,Switzerland,Summer,4634.0,193.0,4441.0,DFC,9.1,CHE,686420221557.99
Tennis,2012,Singles men,Men,BRONZE,Athlete,Argentina,Summer,6961.0,-105.0,7065.0,CFA,18.24,ARG,545982375701.128
Tennis,2012,doubles women,Women,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Tennis,2012,doubles women,Women,SILVER,GameTeam,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,208857719320.649
Tennis,2012,doubles women,Women,BRONZE,GameTeam,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Tennis,2012,doubles men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Tennis,2012,doubles men,Men,SILVER,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Tennis,2012,doubles men,Men,BRONZE,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,90  100kg halfheavyweight men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Judo,2012,90  100kg halfheavyweight men,Men,SILVER,Athlete,Mongolia,Summer,4374.0,526.0,3856.0,BSK,1.22,MNG,12292770631.565
Judo,2012,90  100kg halfheavyweight men,Men,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Judo,2012,90  100kg halfheavyweight men,Men,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,838923319919.531
Judo,2012,81  90kg middleweight men,Men,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Judo,2012,81  90kg middleweight men,Men,SILVER,Athlete,Cuba,Summer,1974.0,0.0,1974.0,AW,26.91,CUB,73141000000.0
Judo,2012,81  90kg middleweight men,Men,BRONZE,Athlete,Greece,Summer,2917.0,-6.0,2917.0,CSA,17.02,GRC,242029307133.408
Judo,2012,81  90kg middleweight men,Men,BRONZE,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,48  52kg halflightweight women,Women,GOLD,Athlete,North Korea,Summer,2744.0,0.0,2744.0,DWB,9.25,,
Judo,2012,48  52kg halflightweight women,Women,SILVER,Athlete,Cuba,Summer,1974.0,0.0,1974.0,AW,26.91,CUB,73141000000.0
Judo,2012,48  52kg halflightweight women,Women,BRONZE,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,2086957656821.6
Judo,2012,48  52kg halflightweight women,Women,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,48 kg women,Women,GOLD,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Judo,2012,48 kg women,Women,SILVER,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,179132893143.417
Judo,2012,48 kg women,Women,BRONZE,Athlete,Belgium,Summer,694.0,-4.0,698.0,CFB,11.41,BEL,496152879924.727
Judo,2012,48 kg women,Women,BRONZE,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,128814279315.132
Judo,2012,73 - 81kg (half-middleweight) men,Men,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Judo,2012,73 - 81kg (half-middleweight) men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Judo,2012,73 - 81kg (half-middleweight) men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Judo,2012,73 - 81kg (half-middleweight) men,Men,BRONZE,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,1828366481521.6
Judo,2012,57 - 63kg (half-middleweight) women,Women,GOLD,Athlete,Slovenia,Summer,2864.0,0.0,2864.0,CFB,11.8,SVN,46577793184.0031
Judo,2012,57 - 63kg (half-middleweight) women,Women,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Judo,2012,57 - 63kg (half-middleweight) women,Women,BRONZE,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,57 - 63kg (half-middleweight) women,Women,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,70  78kg halfheavyweight women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Judo,2012,70  78kg halfheavyweight women,Women,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Judo,2012,70  78kg halfheavyweight women,Women,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,70  78kg halfheavyweight women,Women,BRONZE,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Judo,2012,63  70kg middleweight women,Women,GOLD,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,63  70kg middleweight women,Women,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Judo,2012,63  70kg middleweight women,Women,BRONZE,Athlete,Colombia,Summer,5730.0,0.0,5730.0,CFB,24.2,COL,370691143018.039
Judo,2012,63  70kg middleweight women,Women,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,838923319919.531
Judo,2012,52  57kg lightweight women,Women,GOLD,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,52  57kg lightweight women,Women,SILVER,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,179132893143.417
Judo,2012,52  57kg lightweight women,Women,BRONZE,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Judo,2012,52  57kg lightweight women,Women,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,60  66kg halflightweight men,Men,GOLD,Athlete,Georgia,Summer,5201.0,0.0,5201.0,CFA,12.11,GEO,16894392033.2256
Judo,2012,60  66kg halflightweight men,Men,SILVER,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,128814279315.132
Judo,2012,60  66kg halflightweight men,Men,BRONZE,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,60  66kg halflightweight men,Men,BRONZE,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Judo,2012,66  73kg lightweight men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Judo,2012,66  73kg lightweight men,Men,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,66  73kg lightweight men,Men,BRONZE,Athlete,Mongolia,Summer,4374.0,526.0,3856.0,BSK,1.22,MNG,12292770631.565
Judo,2012,66  73kg lightweight men,Men,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,78kg heavyweight women,Women,GOLD,Athlete,Cuba,Summer,1974.0,0.0,1974.0,AW,26.91,CUB,73141000000.0
Judo,2012,78kg heavyweight women,Women,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,78kg heavyweight women,Women,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Judo,2012,78kg heavyweight women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Judo,2012,60 kg men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Judo,2012,60 kg men,Men,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Judo,2012,60 kg men,Men,BRONZE,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Judo,2012,60 kg men,Men,BRONZE,Athlete,Uzbekistan,Summer,4643.0,-12.0,4680.0,BWK,17.67,UZB,67517349212.0609
Judo,2012,100kg heavyweight men,Men,GOLD,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Judo,2012,100kg heavyweight men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Judo,2012,100kg heavyweight men,Men,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Judo,2012,100kg heavyweight men,Men,BRONZE,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Beach Volleyball,2012,Beach volleyball men,Men,GOLD,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Beach Volleyball,2012,Beach volleyball men,Men,SILVER,GameTeam,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Beach Volleyball,2012,Beach volleyball men,Men,BRONZE,GameTeam,Latvia,Summer,312.0,0.0,312.0,DFB,8.07,LVA,28169902669.3784
Beach Volleyball,2012,Beach volleyball women,Women,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Beach Volleyball,2012,Beach volleyball women,Women,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Beach Volleyball,2012,Beach volleyball women,Women,BRONZE,GameTeam,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Badminton,2012,doubles men,Men,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,doubles men,Men,SILVER,GameTeam,Denmark,Summer,171.0,-7.0,178.0,CFB,9.89,DNK,327148943812.137
Badminton,2012,doubles men,Men,BRONZE,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Badminton,2012,Doubles mixed,Mixed,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,Doubles mixed,Mixed,SILVER,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,Doubles mixed,Mixed,BRONZE,GameTeam,Denmark,Summer,171.0,-7.0,178.0,CFB,9.89,DNK,327148943812.137
Badminton,2012,Singles men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,Singles men,Men,SILVER,Athlete,Malaysia,Summer,4095.0,0.0,4095.0,AF,28.28,MYS,314443047642.111
Badminton,2012,Singles men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,doubles women,Women,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,doubles women,Women,SILVER,GameTeam,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Badminton,2012,doubles women,Women,BRONZE,GameTeam,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Badminton,2012,Singles women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,Singles women,Women,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Badminton,2012,Singles women,Women,BRONZE,Athlete,India,Summer,8586.0,-2.0,8588.0,AW,25.97,IND,1827637590410.95
Modern Pentathlon,2012,Individual competition men,Men,GOLD,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,208857719320.649
Modern Pentathlon,2012,Individual competition men,Men,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Modern Pentathlon,2012,Individual competition men,Men,BRONZE,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,128814279315.132
Modern Pentathlon,2012,Individual Competition women,Women,GOLD,Athlete,Lithuania,Summer,294.0,-5.0,295.0,DFB,8.77,LTU,42927454291.478
Modern Pentathlon,2012,Individual Competition women,Women,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Modern Pentathlon,2012,Individual Competition women,Women,BRONZE,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,2465227803011.57
Gymnastics Rhythmic,2012,group competition women,Women,GOLD,GameTeam,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Rhythmic,2012,group competition women,Women,SILVER,GameTeam,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,65685890438.8922
Gymnastics Rhythmic,2012,group competition women,Women,BRONZE,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,2086957656821.6
Gymnastics Rhythmic,2012,individual all-round women,Women,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Rhythmic,2012,individual all-round women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Gymnastics Rhythmic,2012,individual all-round women,Women,BRONZE,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,65685890438.8922
Cycling Road,2012,individual road race women,Women,GOLD,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,838923319919.531
Cycling Road,2012,individual road race women,Women,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Road,2012,individual road race women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Cycling Road,2012,individual time trial women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Cycling Road,2012,individual time trial women,Women,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Cycling Road,2012,individual time trial women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,2208293553878.42
Cycling Road,2012,individual time trial men,Men,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Road,2012,individual time trial men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Cycling Road,2012,individual time trial men,Men,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Road,2012,individual road race men,Men,GOLD,Athlete,Kazakhstan,Summer,7010.0,-132.0,7142.0,BSK,9.33,KAZ,207998568865.789
Cycling Road,2012,individual road race men,Men,SILVER,Athlete,Colombia,Summer,5730.0,0.0,5730.0,CFB,24.2,COL,370691143018.039
Cycling Road,2012,individual road race men,Men,BRONZE,Athlete,Norway,Summer,2469.0,0.0,2469.0,DFC,5.03,NOR,512777309840.997
Cycling Track,2012,sprint women,Women,GOLD,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,1547649835732.89
Cycling Track,2012,sprint women,Women,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,sprint women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Cycling Track,2012,Keirin men,Men,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Keirin men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Cycling Track,2012,Keirin men,Men,BRONZE,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,176210710655.208
Cycling Track,2012,Keirin men,Men,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,838923319919.531
Cycling Track,2012,Team Pursuit 3000m women,Women,GOLD,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Team Pursuit 3000m women,Women,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Cycling Track,2012,Team Pursuit 3000m women,Women,BRONZE,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,1828366481521.6
Cycling Track,2012,Team sprint women,Women,GOLD,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Cycling Track,2012,Team sprint women,Women,SILVER,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Cycling Track,2012,Team sprint women,Women,BRONZE,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,1547649835732.89
Cycling Track,2012,Omnium men,Men,GOLD,Athlete,Denmark,Summer,171.0,-7.0,178.0,CFB,9.89,DNK,327148943812.137
Cycling Track,2012,Omnium men,Men,SILVER,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Cycling Track,2012,Omnium men,Men,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Sprint men,Men,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Sprint men,Men,SILVER,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Cycling Track,2012,Sprint men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,1547649835732.89
Cycling Track,2012,Team Pursuit 4000m men,Men,GOLD,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Team Pursuit 4000m men,Men,SILVER,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,1547649835732.89
Cycling Track,2012,Team Pursuit 4000m men,Men,BRONZE,GameTeam,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,176210710655.208
Cycling Track,2012,Team sprint men,Men,GOLD,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Team sprint men,Men,SILVER,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2683671716967.19
Cycling Track,2012,Team sprint men,Men,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,3527143188785.16
Cycling Track,2012,Omnium women,Women,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Omnium women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Cycling Track,2012,Omnium women,Women,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,1547649835732.89
Cycling Track,2012,Keirin women,Women,GOLD,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2707089726614.64
Cycling Track,2012,Keirin women,Women,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Cycling Track,2012,Keirin women,Women,BRONZE,Athlete,"Hong Kong, China",Summer,958.0,0.0,958.0,CWA,24.11,HKG,262628865879.697
Archery,2012,individual FITA Olympic round  70m men,Men,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Archery,2012,individual FITA Olympic round  70m men,Men,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Archery,2012,individual FITA Olympic round  70m men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Archery,2012,individual FITA Olympic round  70m women,Women,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Archery,2012,individual FITA Olympic round  70m women,Women,SILVER,Athlete,Mexico,Summer,5636.0,-10.0,5646.0,BSK,22.03,MEX,1255110424817.79
Archery,2012,individual FITA Olympic round  70m women,Women,BRONZE,Athlete,Mexico,Summer,5636.0,-10.0,5646.0,BSK,22.03,MEX,1255110424817.79
Archery,2012,team FITA Olympic round  70m women,Women,GOLD,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Archery,2012,team FITA Olympic round  70m women,Women,SILVER,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,8532185381680.59
Archery,2012,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,6272362996105.03
Archery,2012,team FITA Olympic round  70m men,Men,GOLD,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,2086957656821.6
Archery,2012,team FITA Olympic round  70m men,Men,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,16253970000000.0
Archery,2012,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,1278046536287.01
Taekwondo,2012,80 kg men,Men,GOLD,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,2086957656821.6
